package,URI,label,comment,hasRootPattern,usesLoopback,usesParallel
package#Privacy,domain#MP-Hu-aDPS-io,Hu-aDPS-io,"Finds a Stakeholder operating a Process that is using Data relating to a Human data subject who may be a child via a controlling Service, where the subject does not operate either the Process or the controlling Service.",domain#R-HuDPS,FALSE,FALSE
package#Privacy,domain#MP-HuDPoS-i,HuDPoS-i,"Finds Stakeholder operating a Process that is using Data relating to a Human data subject via a controlling Service, where the subject operates the Service but not the Process.",domain#R-HuDPoS,FALSE,FALSE
package#Privacy,domain#MP-HuDPS-io,HuDPS-io,"Finds a Stakeholder operating a Process that is using Data relating to a Human data subject via a controlling Service, where the subject does not operate either the Process or the controlling Service.",domain#R-HuDPS,FALSE,FALSE
package#Privacy,domain#MP-HurH-StSt,HurH-StSt,"Finds a Human who does not work for anyone else, with a related personal device that has no operator.",domain#R-HurH,FALSE,FALSE
package#Privacy,domain#MP-HurSesD-Rel,HurSesD-Rel,"Finds Data produced as output by a Sensor related to a Human, where the data has not been inferred or asserted to be related to the Human.",domain#R-HurSesD,FALSE,FALSE
package#Privacy,domain#MP-HurThcD-Rel,HurThcD-Rel,"Finds control input to an IoT Thing related to a Human, where the data has not been inferred or asserted to be related to the Human.",domain#R-HurThcD,FALSE,FALSE
package#Privacy,domain#MP-HurTh-S-m,HurTh-S-m,"Finds a Thing relating to a Human, plus onboard data and processing, where there is no manager and no specified location.",domain#R-HurTh,FALSE,FALSE
package#Privacy,domain#MP-HuwStrH-St,HuwStrH-St,"Finds a Human working for an Employer, with a personal device that has no other operator.",domain#R-HuwStrH,FALSE,FALSE
package#Privacy,domain#MP-IoT-Hu,IoT-Hu,"Finds a solo IoT Thing that does not relate to a Human data subject. Not used at present, but reserved for a future extension.",domain#R-IoT,FALSE,FALSE
package#ProcessComms,domain#MP-ACDF-VCS-i,ACDF-VCS-i,"Finds a data flow not encrypted with keys from a vault, that goes via a client and thence a service, plus any data fields, and the related channel, where the connection is direct and not via any credential-sharing intermediaries.",domain#R-CCDFCS,FALSE,FALSE
package#ProcessComms,domain#MP-ACDF-VFS-i,ACDF-VFS-i,"Finds a data flow not encrypted with keys from a vault flowing from a service to/via a client, plus any data fields, and the associated channel, where the connection is direct.",domain#R-ACDFFS,FALSE,FALSE
package#ProcessComms,domain#MP-ACDFVFS-i,ACDFVFS-i,"Finds a data flow encrypted with keys from a vault flowing from a service to/via a client, plus any data fields, and the associated client channel, where the connection is direct.",domain#R-ACDFVFS,FALSE,FALSE
package#ProcessComms,domain#MP-ACDF-VSC-i,ACDF-VSC-i,"Finds a data flow not encrypted with keys from a vault, that goes via a service and thence a client, and the related channel and any data fields, where the connection is direct and not via any credential-sharing intermediaries.",domain#R-ACDFSC,FALSE,FALSE
package#ProcessComms,domain#MP-ACDF-VTS-i,ACDF-VTS-i,"Finds a data flow not encrypted with keys from a vault, flowing to a service from/via a client, plus the data, data access and any data fields, and the associated channel, where the connection is direct and not via any credential-sharing intermediaries.",domain#R-ACDFTS,FALSE,FALSE
package#ProcessComms,domain#MP-ACDFVTS-i,ACDFVTS-i,"Finds a data flow encrypted with keys from a vault, flowing to a service from/via a client, plus any data fields, the data access, and the associated client channel, where the connection is direct and not via any credential-sharing intermediaries.",domain#R-ACDFVTS,FALSE,FALSE
package#ProcessComms,domain#MP-AC-iDF-VCS,AC-iDF-VCS,"Finds a data flow not encrypted with keys from a vault, that goes via a client and thence a service, plus any data fields, and the related auth channel, where the client and service have a trust relationship w.r.t. the data flow (i.e., they are not intermediaries in an end-to-end relationship).",domain#R-ACDFCS,FALSE,FALSE
package#ProcessComms,domain#MP-AC-iDFVFC,AC-iDFVFC,"Finds a data flow encrypted by a key from a vault, flowing from a client to or via a service, and the associated auth channel which must not be to a trust intermediary, the data and data access and any data fields, and process contexts in which the data flows from the client (of which any can cause the threat). The source of the flow is matched twice, so it can be referred to by either role name (FlowsFrom or Client) in control strategies.",domain#R-ACDFVFC,FALSE,FALSE
package#ProcessComms,domain#MP-AC-iDF-VFC,AC-iDF-VFC,"Finds a data flow not encrypted by a key from a vault, flowing from a client to or via a service, and the associated auth channel which must not be to a trust intermediary, the data and data access, any data fields, and process contexts in which the data flows from the client (of which any can cause the threat). The source of the flow is matched twice, so it can be referred to by either role name (FlowsFrom or Client) in control strategies.",domain#R-ACDFFC,FALSE,FALSE
package#ProcessComms,domain#MP-AC-iDF-VSC,AC-iDF-VSC,"Finds a data flow not encrypted with keys from a vault, that goes via a service and thence via a client, plus any data fields, and the related auth channel, where the client and service have a trust relationship w.r.t. the data flow (i.e., they are not intermediaries in an end-to-end relationship).",domain#R-ACDFSC,FALSE,FALSE
package#ProcessComms,domain#MP-AC-iDFVTC,AC-iDFVTC,"Finds a data flow encrypted by a key from a vault, flowing to a client from or via a service, and the associated auth channel which must not be to a trust intermediary, the data access and any data fields, and process contexts in which the data flows from the client (of which any can cause the threat). The source of the flow is matched twice, so it can be referred to by either role name (FlowsTo or Client) in control strategies.",domain#R-ACDFVTC,FALSE,FALSE
package#ProcessComms,domain#MP-AC-iDF-VTC,AC-iDF-VTC,"Finds a data flow not encrypted by a key from a vault, flowing to a client from or via a service, and the associated auth channel which must not be to a trust intermediary, the data and data access, and process contexts in which the data flows from the client (of which any can cause the threat). The source of the flow is matched twice, so it can be referred to by either role name (FlowsTo or Client) in control strategies.",domain#R-ACDFTC,FALSE,FALSE
package#ProcessComms,domain#MP-APxSCtI,APxSCtI,"Finds a Service Attack Path starting off a Service Channel, and the path from the attacker subnet which is an extension of the Service Channel path, plus the Interface from the attacker subnet to the first gateway on the Attack Path.",domain#R-APxSCtI,FALSE,FALSE
package#ProcessComms,domain#MP-CACHcLSS,CACHcLSS,"Finds a service accessed by a client via a subnet the client is on, and an associated context for access to the client, plus the two process hosts and optionally the client user and service manager.",domain#R-CACHcLSS,FALSE,FALSE
package#ProcessComms,domain#MP-CACHLSS,CACHLSS,"Finds a service that is not acting as a reverse proxy accessed by a client and an associated context for access from the client via a subnet to which it need not normally be connected, plus the two process hosts and optionally the client user and service manager.",domain#R-CACHLSS,FALSE,FALSE
package#ProcessComms,domain#MP-CAC-pPaAC-pS,CAC-pPaAC-pS,"Finds a client providing authentication credentials to a process which uses a service to validate those credentials, along with the channels between each pair of processes, where the Client, Process and Service are not in a credential sharing chain.",domain#R-CACPaACS,FALSE,TRUE
package#ProcessComms,domain#MP-CAC-pPzAC-pS,CAC-pPzAC-pS,"Finds a client providing indirect authorization credentials to a process which uses a service to validate those credentials, along with the channels between each pair of processes, where the Client, Process and Service are not in a credential sharing chain.",domain#R-CACPzACS,FALSE,TRUE
package#ProcessComms,domain#MP-CAC-pScAC-pP,CAC-pScAC-pP,"Finds a client and process connected via a channel, where the client also uses another service that controls the process, along with the associated channels, where the Client, Process and Service are not in a credential sharing chain.",domain#R-CACScACP,FALSE,TRUE
package#ProcessComms,domain#MP-CACSSaS,CACSSaS,"Finds a channel between a client and a service used to pass authorization tokens, and a second channel from the service to another service used to validate those tokens, along with the hosts of the client and the second service, plus optionally the client user and the managers of the second service and its host.",domain#R-CACSSaS,FALSE,FALSE
package#ProcessComms,domain#MP-CACSScS,CACSScS,"Finds a channel between a client and a service, where authentication on this channel is controlled by authentication on another channel from the same client to a second service, along with the hosts of the client and the second service, plus optionally the client user and the managers of the second service and its host.",domain#R-CACSScS,FALSE,FALSE
package#ProcessComms,domain#MP-CACvsCCS,CACvsCCS,"Finds a Client accessing a Service via intermediaries, along with the Auth Channel between the Client and Service, and the related client channels via intermediaries, any of which can cause a threat, plus the client and service hosts and and optionally the service manager and interactive client user.",domain#R-CACS,FALSE,FALSE
package#ProcessComms,domain#MP-CAPlISAP,CAPlISAP,Finds a client attack path via a service attack path where the former has a last interface.,domain#R-CAPlISAP,FALSE,FALSE
package#ProcessComms,domain#MP-CAPNPSAP,CAPNPSAP,Finds a Client Attack Path via a Service Attack Path and a Network Path.,domain#R-CAPNPSAP,FALSE,FALSE
package#ProcessComms,domain#MP-CAPSAP,CAPSAP,Finds a Client Attack Path via a Service Attack Path.,domain#R-CAPSAP,FALSE,FALSE
package#ProcessComms,domain#MP-CaS-SP,CaS-SP,"Finds a client that is not a remote access service accessing a service, not via a deputy and not via a shell process on the service host.",domain#R-CaS,FALSE,TRUE
package#ProcessComms,domain#MP-CCAPNaS,CCAPNaS,"Finds a service and its host accessed by a client via the associated client channel on a closed client attack path from a logical subnet where messages from the attacker come from the same address as those from the client, plus all the associated service process contexts, and optionally the client user and the service and service host managers.",domain#R-CCAPNoS,FALSE,FALSE
package#ProcessComms,domain#MP-CCCCAP,CCCCAP,Finds a Client Channel via a proxy Client Channel that goes via an Attack Path.,domain#R-CCCCAP,FALSE,FALSE
package#ProcessComms,domain#MP-CCCfCCS+aFC,CCCfCCS+aFC,"Finds a Client accessing a Service via a Proxy, with the channel between the Client and Service, the channel to the first Proxy, and the client and service hosts, plus a client context in which the client can access the proxy channel.",domain#R-CCCfCCS+aFC,FALSE,FALSE
package#ProcessComms,domain#MP-CCCfS+aFC-aI,CCCfS+aFC-aI,"Finds a client-service channel, the client and service, and an access context at the client in which the client can access the channel, and the service cannot be in a context where access to it would be interrupted.",domain#R-CCCfS+aFC,FALSE,FALSE
package#ProcessComms,domain#MP-CCCfS-aFC,CCCfS-aFC,"Finds a client-service channel, the client and service, and an access context at the client, where the client cannot access the channel in that context.",domain#R-CCCfS,FALSE,FALSE
package#ProcessComms,domain#MP-CCCftS+aFC-aTS,CCCftS+aFC-aTS,"Finds a client-service channel, the client and service, and an access context on each side, where the channel can be accessed from the client in its context, but the service cannot be accessed in its context.",domain#R-CCCftS+aFC,FALSE,FALSE
package#ProcessComms,domain#MP-CCCLnSAC,CCCLnSAC,"Finds a Client and Remote Access Service with a ClientChannel between them, plus their hosts, the contexts for access to the service via the channel, and optionally the client and service managers.",domain#R-CCCLnS,FALSE,FALSE
package#ProcessComms,domain#MP-CCCmSCS,CCCmSCS,"Finds a Client and Service with a Client Channel between them and all associated Service Channels (of which there must be at least one), plus the client and service hosts and optionally the service manager and interactive client user.",domain#R-CCCS,FALSE,FALSE
package#ProcessComms,domain#MP-CCC-nmCCS,CCC-nmCCS,"Finds a Client not acting as an authentication proxy with access via at least one proxy to a Service which is not using a separate authenticator, with a Client Channel between them and all associated proxy client channels (of which there must be at least one), plus the client and service hosts and optionally the Client user and Service manager.",domain#R-CCCS,FALSE,FALSE
package#ProcessComms,domain#MP-CCC-nmSCS,CCC-nmSCS,"Finds a Client accessing and authenticating directly with a Service, the Client Channel between them and all associated Service Channels (of which there must be at least one), plus the client and service hosts and optionally the service manager and client user.",domain#R-CCCS,FALSE,FALSE
package#ProcessComms,domain#MP-CCC-nS,CCC-nS,"Finds a Client that is not sharing or forwarding credentials, with access to a Service that does not use a separate authenticator, the ClientChannel between them, the Client and Service hosts and optionally the Client user and Service manager.",domain#R-CCCS,FALSE,FALSE
